 62.1608 -4.67082e+06 12.4322 0.000165909 -5053.6 3.79732e+08 -1010.72 -0.0134882 -38955.2 1.87507e+06 -7790.95 -46.5127 0
 80867.1 -4.67011e+06 12.4303 0.215836 -6.57441e+06 3.79675e+08 -1010.57 -17.5473 -6.43287e+06 -4.02096e+06 -761.436 -7764.88 6500
 82110.1 -4.67009e+06 12.4302 0.219154 -6.67546e+06 3.79673e+08 -1010.56 -17.817 -6.4626e+06 -4.80021e+06 167.551 -7801.8 6600
 83353.1 -4.67007e+06 12.4302 0.222472 -6.77652e+06 3.79672e+08 -1010.56 -18.0867 -6.39943e+06 -5.57762e+06 1094.34 -7727.97 6700
 84596.2 -4.67005e+06 12.4301 0.225789 -6.87758e+06 3.7967e+08 -1010.55 -18.3564 -6.24424e+06 -6.34215e+06 2005.76 -7544.45 6800
 85839.2 -4.67002e+06 12.43 0.229107 -6.97863e+06 3.79668e+08 -1010.55 -18.6261 -5.99922e+06 -7.08294e+06 2888.9 -7253.83 6900
 87082.2 -4.67e+06 12.43 0.232425 -7.07969e+06 3.79666e+08 -1010.54 -18.8959 -5.66782e+06 -7.78948e+06 3731.2 -6860.25 7000
 88325.2 -4.66998e+06 12.4299 0.235742 -7.18074e+06 3.79664e+08 -1010.54 -19.1656 -5.25474e+06 -8.45174e+06 4520.71 -6369.29 7100
 89568.2 -4.66995e+06 12.4299 0.23906 -7.28179e+06 3.79662e+08 -1010.53 -19.4353 -4.76582e+06 -9.06032e+06 5246.23 -5787.91 7200
 90811.1 -4.66993e+06 12.4298 0.242377 -7.38285e+06 3.7966e+08 -1010.53 -19.705 -4.20797e+06 -9.60659e+06 5897.46 -5124.38 7300
 92054.1 -4.66991e+06 12.4297 0.245695 -7.4839e+06 3.79658e+08 -1010.52 -19.9747 -3.58911e+06 -1.00828e+07 6465.16 -4388.1 7400
 93297.1 -4.66988e+06 12.4297 0.249012 -7.58495e+06 3.79656e+08 -1010.52 -20.2444 -2.91799e+06 -1.04821e+07 6941.26 -3589.54 7500
 94540.1 -4.66986e+06 12.4296 0.25233 -7.686e+06 3.79654e+08 -1010.51 -20.5141 -2.20414e+06 -1.0799e+07 7319.01 -2740.02 7600
 95783 -4.66983e+06 12.4295 0.255647 -7.78705e+06 3.79652e+08 -1010.51 -20.7839 -1.45765e+06 -1.10288e+07 7593.04 -1851.6 7700
 97026 -4.6698e+06 12.4295 0.258965 -7.8881e+06 3.7965e+08 -1010.5 -21.0536 -689116 -1.11684e+07 7759.48 -936.906 7800
 98268.9 -4.66978e+06 12.4294 0.262282 -7.98915e+06 3.79648e+08 -1010.5 -21.3233 90577.3 -1.12158e+07 7815.95 -8.90679 7900
 99511.8 -4.66975e+06 12.4293 0.2656 -8.0902e+06 3.79646e+08 -1010.49 -21.593 870379 -1.11702e+07 7761.65 919.221 8000
 100755 -4.66973e+06 12.4293 0.268917 -8.19125e+06 3.79644e+08 -1010.48 -21.8627 1.63924e+06 -1.10324e+07 7597.36 1834.3 8100
 101998 -4.6697e+06 12.4292 0.272235 -8.2923e+06 3.79641e+08 -1010.48 -22.1324 2.38626e+06 -1.08042e+07 7325.41 2723.35 8200
 103241 -4.66967e+06 12.4291 0.275552 -8.39335e+06 3.79639e+08 -1010.47 -22.4021 3.10086e+06 -1.0489e+07 6949.65 3573.74 8300
 104484 -4.66964e+06 12.429 0.278869 -8.49439e+06 3.79637e+08 -1010.47 -22.6718 3.77291e+06 -1.00912e+07 6475.43 4373.41 8400
 105726 -4.66962e+06 12.429 0.282187 -8.59544e+06 3.79635e+08 -1010.46 -22.9415 4.39288e+06 -9.61637e+06 5909.47 5111.01 8500
 106969 -4.66959e+06 12.4289 0.285504 -8.69649e+06 3.79632e+08 -1010.45 -23.2112 4.95201e+06 -9.07137e+06 5259.8 5776.06 8600
 108212 -4.66956e+06 12.4288 0.288821 -8.79753e+06 3.7963e+08 -1010.45 -23.4809 5.44236e+06 -8.46389e+06 4535.66 6359.13 8700
 109455 -4.66953e+06 12.4287 0.292139 -8.89858e+06 3.79628e+08 -1010.44 -23.7505 5.857e+06 -7.80255e+06 3747.31 6851.94 8800
 110698 -4.6695e+06 12.4287 0.295456 -8.99962e+06 3.79625e+08 -1010.44 -24.0202 6.19006e+06 -7.09675e+06 2905.95 7247.5 8900
 111941 -4.66947e+06 12.4286 0.298773 -9.10066e+06 3.79623e+08 -1010.43 -24.2899 6.43682e+06 -6.35649e+06 2023.52 7540.19 9000
 113184 -4.66944e+06 12.4285 0.30209 -9.20171e+06 3.7962e+08 -1010.42 -24.5596 6.59381e+06 -5.59228e+06 1112.54 7725.85 9100
 114426 -4.66941e+06 12.4284 0.305407 -9.30275e+06 3.79618e+08 -1010.42 -24.8293 6.65881e+06 -4.81497e+06 185.954 7801.86 9200
 115669 -4.66938e+06 12.4283 0.308725 -9.40379e+06 3.79615e+08 -1010.41 -25.099 6.63092e+06 -4.0356e+06 -743.1 7767.13 9300
 116912 -4.66935e+06 12.4282 0.312042 -9.50483e+06 3.79613e+08 -1010.4 -25.3687 6.51055e+06 -3.26522e+06 -1661.43 7622.16 9400
 118155 -4.66932e+06 12.4282 0.315359 -9.60587e+06 3.7961e+08 -1010.4 -25.6383 6.29942e+06 -2.51478e+06 -2556 7369 9500
 119398 -4.66928e+06 12.4281 0.318676 -9.70691e+06 3.79608e+08 -1010.39 -25.908 6.00056e+06 -1.79491e+06 -3414.12 7011.25 9600
 120641 -4.66925e+06 12.428 0.321993 -9.80795e+06 3.79605e+08 -1010.38 -26.1777 5.61822e+06 -1.11584e+06 -4223.59 6553.99 9700
 121883 -4.66922e+06 12.4279 0.32531 -9.90899e+06 3.79603e+08 -1010.38 -26.4474 5.15785e+06 -487214 -4972.95 6003.7 9800
 123126 -4.66919e+06 12.4278 0.328627 -1.001e+07 3.796e+08 -1010.37 -26.717 4.62599e+06 82055.6 -5651.54 5368.2 9900
 124369 -4.66915e+06 12.4277 0.331944 -1.01111e+07 3.79597e+08 -1010.36 -26.9867 4.03022e+06 583885 -6249.73 4656.51 10000
 125612 -4.66912e+06 12.4276 0.335261 -1.02121e+07 3.79594e+08 -1010.35 -27.2564 3.37901e+06 1.01115e+06 -6759.04 3878.72 10100
 126854 -4.66909e+06 12.4276 0.338578 -1.03131e+07 3.79592e+08 -1010.35 -27.526 2.68162e+06 1.35779e+06 -7172.24 3045.88 10200
 128097 -4.66905e+06 12.4275 0.341895 -1.04142e+07 3.79589e+08 -1010.34 -27.7957 1.94796e+06 1.61889e+06 -7483.45 2169.81 10300
 129340 -4.66902e+06 12.4274 0.345212 -1.05152e+07 3.79586e+08 -1010.33 -28.0654 1.18848e+06 1.79073e+06 -7688.27 1262.95 10400
 130583 -4.66898e+06 12.4273 0.348529 -1.06162e+07 3.79583e+08 -1010.32 -28.335 413955 1.87088e+06 -7783.78 338.158 10500
 131825 -4.66895e+06 12.4272 0.351846 -1.07173e+07 3.7958e+08 -1010.32 -28.6047 -364589 1.8582e+06 -7768.63 -591.426 10600
 133068 -4.66891e+06 12.4271 0.355163 -1.08183e+07 3.79578e+08 -1010.31 -28.8743 -1.13609e+06 1.75287e+06 -7643.03 -1512.61 10700
 134311 -4.66888e+06 12.427 0.358479 -1.09193e+07 3.79575e+08 -1010.3 -29.144 -1.88957e+06 1.55639e+06 -7408.76 -2412.32 10800
 135554 -4.66884e+06 12.4269 0.361796 -1.10204e+07 3.79572e+08 -1010.29 -29.4136 -2.61433e+06 1.27155e+06 -7069.16 -3277.79 10900
 136796 -4.66881e+06 12.4268 0.365113 -1.11214e+07 3.79569e+08 -1010.29 -29.6833 -3.30005e+06 902387 -6629.04 -4096.73 11000
