 88325.2 -4.66998e+06 12.4299 0.235742 -7.18074e+06 3.79664e+08 -1010.54 -19.1656 -2.60125e+07 -2.05538e+07 -869.574 -3890.08
 89568.2 -4.66995e+06 12.4299 0.23906 -7.28179e+06 3.79662e+08 -1010.53 -19.4353 -2.60977e+07 -2.09417e+07 -833.528 -3867.91
 90811.1 -4.66993e+06 12.4298 0.242377 -7.38285e+06 3.7966e+08 -1010.53 -19.705 -2.61793e+07 -2.13274e+07 -798.324 -3845.81
 92054.1 -4.66991e+06 12.4297 0.245695 -7.4839e+06 3.79658e+08 -1010.52 -19.9747 -2.62574e+07 -2.17109e+07 -763.934 -3823.78
 93297.1 -4.66988e+06 12.4297 0.249012 -7.58495e+06 3.79656e+08 -1010.52 -20.2444 -2.63321e+07 -2.20921e+07 -730.33 -3801.84
 94540.1 -4.66986e+06 12.4296 0.25233 -7.686e+06 3.79654e+08 -1010.51 -20.5141 -2.64035e+07 -2.24712e+07 -697.488 -3779.97
 95783 -4.66983e+06 12.4295 0.255647 -7.78705e+06 3.79652e+08 -1010.51 -20.7839 -2.64716e+07 -2.28481e+07 -665.381 -3758.2
 97026 -4.6698e+06 12.4295 0.258965 -7.8881e+06 3.7965e+08 -1010.5 -21.0536 -2.65366e+07 -2.32229e+07 -633.987 -3736.53
 98268.9 -4.66978e+06 12.4294 0.262282 -7.98915e+06 3.79648e+08 -1010.5 -21.3233 -2.65984e+07 -2.35954e+07 -603.283 -3714.95
 99511.8 -4.66975e+06 12.4293 0.2656 -8.0902e+06 3.79646e+08 -1010.49 -21.593 -2.66572e+07 -2.39659e+07 -573.247 -3693.47
 100755 -4.66973e+06 12.4293 0.268917 -8.19125e+06 3.79644e+08 -1010.48 -21.8627 -2.67131e+07 -2.43341e+07 -543.857 -3672.09
 101998 -4.6697e+06 12.4292 0.272235 -8.2923e+06 3.79641e+08 -1010.48 -22.1324 -2.6766e+07 -2.47003e+07 -515.095 -3650.82
 103241 -4.66967e+06 12.4291 0.275552 -8.39335e+06 3.79639e+08 -1010.47 -22.4021 -2.68161e+07 -2.50643e+07 -486.941 -3629.66
 104484 -4.66964e+06 12.429 0.278869 -8.49439e+06 3.79637e+08 -1010.47 -22.6718 -2.68634e+07 -2.54262e+07 -459.376 -3608.61
 105726 -4.66962e+06 12.429 0.282187 -8.59544e+06 3.79635e+08 -1010.46 -22.9415 -2.6908e+07 -2.5786e+07 -432.383 -3587.66
 106969 -4.66959e+06 12.4289 0.285504 -8.69649e+06 3.79632e+08 -1010.45 -23.2112 -2.69499e+07 -2.61438e+07 -405.944 -3566.84
 108212 -4.66956e+06 12.4288 0.288821 -8.79753e+06 3.7963e+08 -1010.45 -23.4809 -2.69892e+07 -2.64994e+07 -380.043 -3546.12
 109455 -4.66953e+06 12.4287 0.292139 -8.89858e+06 3.79628e+08 -1010.44 -23.7505 -2.7026e+07 -2.6853e+07 -354.664 -3525.52
 110698 -4.6695e+06 12.4287 0.295456 -8.99962e+06 3.79625e+08 -1010.44 -24.0202 -2.70602e+07 -2.72045e+07 -329.792 -3505.04
 111941 -4.66947e+06 12.4286 0.298773 -9.10066e+06 3.79623e+08 -1010.43 -24.2899 -2.70919e+07 -2.7554e+07 -305.413 -3484.67
 113184 -4.66944e+06 12.4285 0.30209 -9.20171e+06 3.7962e+08 -1010.42 -24.5596 -2.71213e+07 -2.79014e+07 -281.512 -3464.42
 114426 -4.66941e+06 12.4284 0.305407 -9.30275e+06 3.79618e+08 -1010.42 -24.8293 -2.71483e+07 -2.82469e+07 -258.076 -3444.29
 115669 -4.66938e+06 12.4283 0.308725 -9.40379e+06 3.79615e+08 -1010.41 -25.099 -2.71729e+07 -2.85903e+07 -235.091 -3424.28
 116912 -4.66935e+06 12.4282 0.312042 -9.50483e+06 3.79613e+08 -1010.4 -25.3687 -2.71953e+07 -2.89317e+07 -212.546 -3404.38
 118155 -4.66932e+06 12.4282 0.315359 -9.60587e+06 3.7961e+08 -1010.4 -25.6383 -2.72154e+07 -2.92712e+07 -190.428 -3384.6
 119398 -4.66928e+06 12.4281 0.318676 -9.70691e+06 3.79608e+08 -1010.39 -25.908 -2.72334e+07 -2.96087e+07 -168.726 -3364.94
 120641 -4.66925e+06 12.428 0.321993 -9.80795e+06 3.79605e+08 -1010.38 -26.1777 -2.72492e+07 -2.99442e+07 -147.427 -3345.39
 121883 -4.66922e+06 12.4279 0.32531 -9.90899e+06 3.79603e+08 -1010.38 -26.4474 -2.72629e+07 -3.02777e+07 -126.522 -3325.96
 123126 -4.66919e+06 12.4278 0.328627 -1.001e+07 3.796e+08 -1010.37 -26.717 -2.72745e+07 -3.06094e+07 -106 -3306.65
 124369 -4.66915e+06 12.4277 0.331944 -1.01111e+07 3.79597e+08 -1010.36 -26.9867 -2.72841e+07 -3.09391e+07 -85.8507 -3287.45
 125612 -4.66912e+06 12.4276 0.335261 -1.02121e+07 3.79594e+08 -1010.35 -27.2564 -2.72917e+07 -3.12669e+07 -66.0643 -3268.37
 126854 -4.66909e+06 12.4276 0.338578 -1.03131e+07 3.79592e+08 -1010.35 -27.526 -2.72973e+07 -3.15928e+07 -46.6314 -3249.4
 128097 -4.66905e+06 12.4275 0.341895 -1.04142e+07 3.79589e+08 -1010.34 -27.7957 -2.7301e+07 -3.19168e+07 -27.543 -3230.55
 129340 -4.66902e+06 12.4274 0.345212 -1.05152e+07 3.79586e+08 -1010.33 -28.0654 -2.73028e+07 -3.22389e+07 -8.79037 -3211.81
 130583 -4.66898e+06 12.4273 0.348529 -1.06162e+07 3.79583e+08 -1010.32 -28.335 -2.73028e+07 -3.25591e+07 9.63511 -3193.18
 131825 -4.66895e+06 12.4272 0.351846 -1.07173e+07 3.7958e+08 -1010.32 -28.6047 -2.73009e+07 -3.28775e+07 27.7416 -3174.66
 133068 -4.66891e+06 12.4271 0.355163 -1.08183e+07 3.79578e+08 -1010.31 -28.8743 -2.72973e+07 -3.31941e+07 45.537 -3156.26
 134311 -4.66888e+06 12.427 0.358479 -1.09193e+07 3.79575e+08 -1010.3 -29.144 -2.72918e+07 -3.35088e+07 63.029 -3137.96
 135554 -4.66884e+06 12.4269 0.361796 -1.10204e+07 3.79572e+08 -1010.29 -29.4136 -2.72847e+07 -3.38216e+07 80.2251 -3119.78
 136796 -4.66881e+06 12.4268 0.365113 -1.11214e+07 3.79569e+08 -1010.29 -29.6833 -2.72758e+07 -3.41327e+07 97.1324 -3101.7
 138039 -4.66877e+06 12.4267 0.36843 -1.12224e+07 3.79566e+08 -1010.28 -29.9529 -2.72652e+07 -3.4442e+07 113.758 -3083.73
 139282 -4.66873e+06 12.4266 0.371746 -1.13234e+07 3.79563e+08 -1010.27 -30.2226 -2.72531e+07 -3.47495e+07 130.108 -3065.87
 140524 -4.6687e+06 12.4265 0.375063 -1.14245e+07 3.7956e+08 -1010.26 -30.4922 -2.72392e+07 -3.50552e+07 146.19 -3048.12
 141767 -4.66866e+06 12.4264 0.37838 -1.15255e+07 3.79557e+08 -1010.25 -30.7619 -2.72238e+07 -3.53591e+07 162.01 -3030.46
 143010 -4.66862e+06 12.4263 0.381696 -1.16265e+07 3.79554e+08 -1010.25 -31.0315 -2.72068e+07 -3.56613e+07 177.573 -3012.92
 144252 -4.66858e+06 12.4262 0.385013 -1.17275e+07 3.79551e+08 -1010.24 -31.3011 -2.71883e+07 -3.59617e+07 192.886 -2995.47
 145495 -4.66854e+06 12.4261 0.38833 -1.18286e+07 3.79547e+08 -1010.23 -31.5708 -2.71683e+07 -3.62604e+07 207.955 -2978.13
 146737 -4.6685e+06 12.426 0.391646 -1.19296e+07 3.79544e+08 -1010.22 -31.8404 -2.71467e+07 -3.65573e+07 222.784 -2960.89
 147980 -4.66846e+06 12.4259 0.394963 -1.20306e+07 3.79541e+08 -1010.21 -32.11 -2.71237e+07 -3.68525e+07 237.381 -2943.74
 149223 -4.66842e+06 12.4258 0.398279 -1.21316e+07 3.79538e+08 -1010.2 -32.3797 -2.70993e+07 -3.71461e+07 251.748 -2926.7
